"business_id","Score","date","type"
2721,"90","20120820","routine"
2721,"96","20120302","routine"
2721,"77","20110929","routine"
2724,"90","20140724","routine"
2724,"92","20131101","routine"
2724,"83","20121010","routine"
2724,"91","20120321","routine"
2725,"91","20140422","routine"
2725,"81","20130909","routine"
2725,"91","20120925","routine"
2725,"92","20120117","routine"
2731,"96","20140625","routine"
2731,"96","20140123","routine"
2731,"100","20130509","routine"
2731,"92","20120921","routine"
2731,"92","20120130","routine"
2731,"92","20111222","routine"
2732,"86","20140730","routine"
2732,"86","20140121","routine"
2732,"76","20130701","routine"
2732,"90","20121210","routine"
2732,"96","20120405","routine"
2732,"93","20110908","routine"
2733,"98","20140325","routine"
2733,"84","20130115","routine"
2733,"88","20120709","routine"
2737,"100","20140402","routine"
2737,"80","20130909","routine"
2737,"92","20121203","routine"
2737,"100","20120227","routine"
2738,"64","20140227","routine"
2738,"71","20130523","routine"
2738,"79","20120809","routine"
2739,"90","20140603","routine"
2739,"91","20130920","routine"
2739,"90","20130522","routine"
2739,"85","20120529","routine"
2739,"84","20111118","routine"
2743,"92","20140502","routine"
2743,"90","20131029","routine"
2743,"98","20121010","routine"
2743,"92","20120302","routine"
2743,"92","20110926","routine"
2749,"90","20140827","routine"
2749,"90","20140130","routine"
2749,"91","20130508","routine"
2749,"92","20120815","routine"
2749,"98","20120117","routine"
2750,"96","20140312","routine"
2750,"96","20130618","routine"
2750,"94","20120503","routine"
2750,"96","20111107","routine"
2752,"84","20140428","routine"
2752,"85","20131025","routine"
2752,"96","20130604","routine"
2752,"92","20121003","routine"
2752,"84","20120516","routine"
2752,"94","20111101","routine"
2755,"92","20131212","routine"
2755,"94","20121114","routine"
2755,"96","20120112","routine"
2756,"100","20140612","routine"
2756,"100","20130909","routine"
2756,"94","20130212","routine"
2756,"92","20120531","routine"
2758,"80","20140129","routine"
2758,"94","20130212","routine"
2758,"93","20120112","routine"
2759,"84","20140422","routine"
2759,"84","20131118","routine"
2759,"94","20121126","routine"
2759,"98","20120525","routine"
2759,"87","20111025","routine"
2764,"88","20140428","routine"
2764,"83","20131114","routine"
2764,"79","20130521","routine"
2764,"90","20121128","routine"
2764,"98","20120511","routine"
2764,"86","20111208","routine"
2766,"90","20131219","routine"
2766,"87","20130412","routine"
2766,"96","20120905","routine"
2766,"98","20120223","routine"
2766,"74","20111025","routine"
2767,"84","20140225","routine"
2767,"82","20130611","routine"
2767,"88","20130124","routine"
2767,"82","20120515","routine"
2768,"100","20140716","routine"
2768,"100","20130913","routine"
2768,"98","20130214","routine"
2768,"98","20120629","routine"
2768,"100","20111221","routine"
2773,"92","20140425","routine"
2773,"94","20131018","routine"
2773,"98","20120921","routine"
2773,"94","20120320","routine"
2773,"94","20110926","routine"
2777,"100","20140307","routine"
2777,"96","20130823","routine"
2777,"100","20121024","routine"
2777,"100","20120323","routine"
2777,"100","20110920","routine"
2778,"100","20140521","routine"
2778,"91","20131008","routine"
2778,"98","20121219","routine"
2778,"100","20120522","routine"
2778,"91","20111121","routine"
2780,"96","20140611","routine"
2780,"96","20131210","routine"
2780,"100","20130319","routine"
2780,"100","20120913","routine"
2780,"100","20120222","routine"
2784,"91","20140606","routine"
2784,"92","20131025","routine"
2784,"100","20121009","routine"
2784,"100","20120316","routine"
2785,"79","20140602","routine"
2785,"77","20130926","routine"
2785,"84","20121114","routine"
2785,"73","20120104","routine"
2785,"71","20110914","routine"
2788,"88","20140520","routine"
2788,"73","20130508","routine"
2788,"86","20120328","routine"
2790,"74","20131213","routine"
2790,"92","20120921","routine"
2790,"90","20111129","routine"
2796,"96","20140314","routine"
2796,"98","20130917","routine"
2796,"91","20120829","routine"
2796,"91","20111222","routine"
2797,"93","20140204","routine"
2797,"89","20130826","routine"
2797,"87","20130107","routine"
2797,"82","20120403","routine"
2797,"87","20110926","routine"
2798,"84","20140610","routine"
2798,"77","20130717","routine"
2798,"83","20121002","routine"
2798,"88","20120607","routine"
2798,"86","20111201","routine"
2799,"90","20140220","routine"
2799,"88","20130709","routine"
2799,"98","20120904","routine"
2799,"96","20120209","routine"
2805,"100","20140820","routine"
2805,"96","20140211","routine"
2805,"100","20130712","routine"
2805,"92","20120928","routine"
2805,"94","20120229","routine"
2807,"90","20121226","routine"
2807,"89","20120223","routine"
2808,"92","20140715","routine"
2808,"80","20140122","routine"
2808,"90","20130723","routine"
2808,"82","20120904","routine"
2808,"86","20120103","routine"
2809,"90","20140328","routine"
2809,"92","20131002","routine"
2809,"94","20120801","routine"
2810,"100","20140701","routine"
2810,"100","20131203","routine"
2810,"100","20130425","routine"
2810,"100","20120926","routine"
2810,"100","20120224","routine"
2815,"88","20140618","routine"
2815,"90","20130626","routine"
2815,"92","20120620","routine"
2815,"87","20111213","routine"
2818,"100","20140603","routine"
2818,"100","20130618","routine"
2818,"96","20130103","routine"
2818,"96","20120423","routine"
2818,"96","20110921","routine"
2821,"81","20140415","routine"
2821,"90","20130530","routine"
2821,"94","20120321","routine"
2823,"90","20140516","routine"
2823,"74","20130823","routine"
2823,"88","20121219","routine"
2823,"92","20120201","routine"
2823,"96","20111011","routine"
2826,"90","20140407","routine"
2826,"74","20130319","routine"
2826,"78","20120328","routine"
2827,"89","20130925","routine"
2827,"79","20121030","routine"
2827,"90","20120125","routine"
2828,"92","20140306","routine"
2828,"83","20130926","routine"
2828,"98","20130207","routine"
2828,"94","20120627","routine"
2828,"93","20111216","routine"
2829,"92","20140812","routine"
2829,"92","20140218","routine"
2829,"88","20130626","routine"
2829,"90","20120524","routine"
2829,"100","20111214","routine"
2833,"88","20131203","routine"
2833,"83","20130212","routine"
2833,"85","20120626","routine"
2833,"74","20111201","routine"
2836,"94","20140122","routine"
2836,"87","20130419","routine"
2836,"89","20120319","routine"
2837,"98","20140515","routine"
2837,"98","20131216","routine"
2837,"94","20130529","routine"
2837,"94","20121219","routine"
2837,"92","20120327","routine"
2840,"96","20140325","routine"
2840,"96","20130802","routine"
2840,"96","20121019","routine"
2840,"94","20120106","routine"
2841,"90","20140325","routine"
2841,"92","20130802","routine"
2841,"92","20121019","routine"
2841,"100","20120106","routine"
2842,"100","20140129","routine"
2842,"94","20130513","routine"
2842,"96","20120927","routine"
2842,"96","20111221","routine"
2842,"87","20111219","routine"
2843,"92","20131227","routine"
2843,"94","20130312","routine"
2843,"90","20120829","routine"
2843,"94","20120207","routine"
2849,"98","20140312","routine"
2849,"84","20130220","routine"
2849,"92","20120405","routine"
2854,"100","20140523","routine"
2854,"90","20130416","routine"
2854,"91","20120419","routine"
2854,"87","20120204","routine"
2854,"87","20120203","routine"
2858,"96","20130211","routine"
2858,"89","20120517","routine"
2858,"100","20111201","routine"
2861,"88","20140408","routine"
2861,"96","20130824","routine"
2861,"89","20130405","routine"
2861,"100","20121015","routine"
2861,"96","20120920","routine"
2861,"93","20120413","routine"
2862,"88","20140721","routine"
2862,"92","20130808","routine"
2862,"94","20120924","routine"
2862,"94","20120118","routine"
2863,"89","20140220","routine"
2863,"85","20130729","routine"
2863,"87","20120726","routine"
2863,"96","20111213","routine"
2866,"96","20140210","routine"
2866,"96","20130730","routine"
2866,"98","20130129","routine"
2866,"96","20120808","routine"
2866,"96","20120202","routine"
2869,"100","20140326","routine"
2869,"82","20130809","routine"
2869,"96","20120521","routine"
2869,"96","20111006","routine"
2870,"84","20140813","routine"
2870,"80","20140220","routine"
2870,"90","20130822","routine"
2870,"100","20120613","routine"
2870,"100","20111118","routine"
2871,"100","20140519","routine"
2871,"100","20131015","routine"
2871,"100","20130212","routine"
2871,"98","20120625","routine"
2871,"96","20120131","routine"
2873,"86","20140131","routine"
2873,"84","20130523","routine"
2873,"86","20121019","routine"
2873,"86","20120404","routine"
2873,"80","20110916","routine"
2880,"90","20140318","routine"
2880,"90","20130507","routine"
2880,"70","20120917","routine"
2880,"82","20110907","routine"
2883,"90","20140509","routine"
2883,"94","20121023","routine"
2883,"96","20120207","routine"
2884,"100","20140228","routine"
2884,"100","20130319","routine"
2884,"100","20120511","routine"
2884,"100","20111020","routine"
2885,"100","20140603","routine"
2885,"92","20131122","routine"
2885,"100","20130403","routine"
2885,"93","20121113","routine"
2885,"94","20120419","routine"
2885,"100","20111207","routine"
2893,"100","20140326","routine"
2893,"100","20130926","routine"
2893,"100","20130320","routine"
2893,"96","20120917","routine"
2893,"89","20120327","routine"
2893,"100","20111025","routine"
2896,"100","20140401","routine"
2896,"86","20130313","routine"
2896,"90","20120725","routine"
2896,"82","20111202","routine"
2898,"76","20140521","routine"
2898,"72","20130712","routine"
2898,"67","20120912","routine"
2898,"83","20120124","routine"
2899,"93","20140619","routine"
2899,"85","20131118","routine"
2899,"100","20130221","routine"
2899,"96","20120619","routine"
2899,"100","20120120","routine"
2902,"90","20140326","routine"
2902,"81","20130911","routine"
2902,"82","20121204","routine"
2902,"98","20120418","routine"
2902,"88","20111003","routine"
2905,"92","20140315","routine"
2905,"92","20121101","routine"
2907,"90","20140305","routine"
2907,"81","20131204","routine"
2907,"89","20130417","routine"
2907,"85","20121114","routine"
2907,"90","20120222","routine"
2910,"79","20140821","routine"
2910,"92","20140203","routine"
2910,"83","20130529","routine"
2910,"94","20120601","routine"
2910,"94","20111027","routine"
2917,"87","20140612","routine"
2917,"90","20131118","routine"
2917,"100","20121018","routine"
2917,"100","20120417","routine"
2917,"100","20111013","routine"
2919,"92","20140612","routine"
2919,"93","20131118","routine"
2919,"100","20121018","routine"
2919,"100","20120417","routine"
2919,"100","20111013","routine"
2920,"98","20131218","routine"
2920,"96","20130506","routine"
2920,"98","20120918","routine"
2920,"92","20120130","routine"
2922,"92","20140114","routine"
2922,"98","20130614","routine"
2922,"96","20121004","routine"
2922,"96","20120604","routine"
2922,"92","20111130","routine"
2924,"90","20131008","routine"
2924,"94","20121119","routine"
2924,"91","20120423","routine"
2924,"92","20111018","routine"
2925,"94","20131008","routine"
2925,"100","20121119","routine"
2925,"96","20120423","routine"
2925,"100","20111018","routine"
2926,"94","20131125","routine"
2926,"92","20130220","routine"
2926,"93","20120709","routine"
2926,"92","20111219","routine"
2927,"92","20140604","routine"
2927,"90","20130911","routine"
2927,"86","20130107","routine"
2927,"92","20120605","routine"
2927,"92","20111207","routine"
2928,"94","20140716","routine"
2928,"98","20130715","routine"
2928,"98","20120723","routine"
2928,"96","20120227","routine"
2929,"100","20140313","routine"
2929,"100","20131025","routine"
2929,"94","20130312","routine"
2929,"90","20121012","routine"
2929,"94","20120206","routine"
2929,"91","20110915","routine"
2932,"75","20140829","routine"
2932,"84","20130211","routine"
2932,"93","20120524","routine"
2932,"98","20111108","routine"
2933,"85","20140421","routine"
2933,"83","20131203","routine"
2933,"78","20130228","routine"
2933,"84","20120124","routine"
2934,"90","20140819","routine"
2934,"89","20131203","routine"
2934,"90","20130227","routine"
2934,"92","20120313","routine"
2941,"80","20140211","routine"
2941,"100","20130207","routine"
2941,"100","20120201","routine"
2942,"94","20140327","routine"
2942,"94","20130308","routine"
2942,"98","20120503","routine"
2942,"96","20111005","routine"
2943,"88","20140604","routine"
2943,"90","20131002","routine"
2943,"83","20130107","routine"
2943,"80","20111118","routine"
2945,"82","20140902","routine"
2945,"73","20140228","routine"
2945,"85","20130604","routine"
